     4.800     5.000     2.202     0.227  38
     5.800     5.000     2.202     0.227  38
     5.900     5.000     2.202     0.227  38
     5.000     4.000     2.202     0.227  38
     4.300     6.000     2.202     0.227  38
     4.600     4.000     2.202     0.227  38
     3.600     4.000     2.202     0.227  38
     3.000     4.000     2.202     0.227  38
     4.500     6.000     2.202     0.227  38
     3.900     4.000     2.202     0.227  38
     4.200     5.000     2.202     0.227  38
     6.000     5.000     2.202     0.227  38
     6.500     6.000     2.202     0.227  38
     3.400     5.000     2.202     0.227  38
     3.700     5.000     2.128     0.227  12
     4.800     4.000     2.128     0.227  12
     4.200     2.000     2.128     0.227  12
     5.700     7.000     2.128     0.227  12
     4.600     4.000     2.128     0.227  12
     3.800     3.000     2.128     0.227  12
     2.800     4.000     2.128     0.227  12
     4.700     6.000     2.128     0.227  12
     5.600     5.000     2.128     0.227  12
     2.800     3.000     2.128     0.227  12
     3.800     4.000     2.128     0.227  12
     2.400     3.000     2.128     0.227  12
     5.300     4.000     2.128     0.227  12
     3.500     4.000     2.128     0.227  12
     4.500     4.000     2.128     0.227  12
     4.500     5.000     2.128     0.227  12
     4.500     6.000     2.128     0.227  12
     6.700     7.000     2.808     0.227  43
     4.200     5.000     2.808     0.227  43
     5.600     5.000     2.808     0.227  43
     4.700     4.000     2.808     0.227  43
     5.600     6.000     2.808     0.227  43
     6.200     4.000     2.808     0.227  43
     4.700     6.000     2.808     0.227  43
     5.400     5.000     2.808     0.227  43
     6.700     5.000     2.808     0.227  43
     4.800     5.000     2.808     0.227  43
     5.500     5.000     2.808     0.227  43
     5.600     4.000     2.808     0.227  43
     4.300     6.000     2.808     0.227  43
     5.200     5.000     2.808     0.227  43
     5.900     7.000     2.808     0.227  43
     4.500     4.000     2.808     0.227  43
     5.700     6.000     2.808     0.227  43
     5.300     4.000     2.371     0.227  47
     5.500     8.000     2.371     0.227  47
     5.800     5.000     2.371     0.227  47
     3.700     5.000     2.371     0.227  47
     5.400     6.000     2.371     0.227  47
     4.900     4.000     2.371     0.227  47
     4.100     5.000     2.371     0.227  47
     5.500     6.000     2.371     0.227  47
     6.100     6.000     2.371     0.227  47
     3.900     4.000     2.371     0.227  47
     5.200     5.000     2.371     0.227  47
     4.400     5.000     2.371     0.227  47
     4.300     5.000     2.371     0.227  47
     3.000     5.000     2.371     0.227  47
     5.900     4.000     2.371     0.227  47
     4.400     4.000     2.371     0.227  47
     5.500     7.000     2.371     0.227  47
     2.900     6.000     1.597     0.227  59
     4.800     5.000     1.597     0.227  59
     5.800     6.000     1.597     0.227  59
     3.100     5.000     1.597     0.227  59
     4.300     5.000     1.597     0.227  59
     4.100     6.000     1.597     0.227  59
     2.800     5.000     1.597     0.227  59
     5.000     6.000     1.597     0.227  59
     5.100     5.000     1.597     0.227  59
     4.700     7.000     1.597     0.227  59
     3.400     6.000     1.597     0.227  59
     1.800     4.000     1.597     0.227  59
     4.100     4.000     1.597     0.227  59
     6.100     6.000     1.597     0.227  59
     4.600     6.000     1.597     0.227  59
     3.900     5.000     1.597     0.227  59
     4.800     6.000     1.597     0.227  59
     6.500     3.000     3.320     0.227  68
     6.300     6.000     3.320     0.227  68
     5.200     5.000     3.320     0.227  68
     6.800     5.000     3.320     0.227  68
     4.800     4.000     3.320     0.227  68
     7.500     6.000     3.320     0.227  68
     5.800     6.000     3.320     0.227  68
     5.900     6.000     3.320     0.227  68
     6.700     5.000     3.320     0.227  68
     6.300     4.000     3.320     0.227  68
     4.600     4.000     3.320     0.227  68
     4.700     6.000     3.320     0.227  68
     5.500     5.000     3.320     0.227  68
     5.700     3.000     3.320     0.227  68
     4.700     4.000     3.320     0.227  68
     5.200     4.000     3.320     0.227  68
     4.000     4.000     3.320     0.227  68
     6.900     6.000     2.559     0.227  74
     4.800     5.000     2.559     0.227  74
     5.700     5.000     2.559     0.227  74
     4.700     5.000     2.559     0.227  74
     5.100     6.000     2.559     0.227  74
     5.300     5.000     2.559     0.227  74
     3.300     5.000     2.559     0.227  74
     6.600     7.000     2.559     0.227  74
     4.700     5.000     2.559     0.227  74
     4.200     6.000     2.559     0.227  74
     5.900     5.000     2.559     0.227  74
     4.600     6.000     2.559     0.227  74
     6.400     5.000     2.559     0.227  74
     3.800     5.000     2.559     0.227  74
     4.300     3.000     2.559     0.227  74
     5.600     5.000     2.559     0.227  74
     4.400     4.000     2.559     0.227  74
     5.400     4.000     4.309     0.227  75
     8.100     6.000     4.309     0.227  75
     6.000     4.000     4.309     0.227  75
     7.500     5.000     4.309     0.227  75
     5.800     6.000     4.309     0.227  75
     7.500     4.000     4.309     0.227  75
     7.500     3.000     4.309     0.227  75
     6.400     6.000     4.309     0.227  75
     5.700     4.000     4.309     0.227  75
     6.500     5.000     4.309     0.227  75
     6.800     3.000     4.309     0.227  75
     5.800     5.000     4.309     0.227  75
     7.100     6.000     4.309     0.227  75
     6.400     6.000     4.309     0.227  75
     7.900     5.000     4.309     0.227  75
     8.100     5.000     4.309     0.227  75
     6.600     5.000     4.309     0.227  75
     4.400     4.000     1.990     0.227  92
     4.200     4.000     1.990     0.227  92
     3.000     4.000     1.990     0.227  92
     4.000     4.000     1.990     0.227  92
     3.800     4.000     1.990     0.227  92
     4.800     6.000     1.990     0.227  92
     4.000     4.000     1.990     0.227  92
     5.000     5.000     1.990     0.227  92
     2.100     4.000     1.990     0.227  92
     3.400     3.000     1.990     0.227  92
     5.200     5.000     1.990     0.227  92
     4.800     6.000     1.990     0.227  92
     3.800     3.000     1.990     0.227  92
     5.900     4.000     1.990     0.227  92
     3.500     4.000     1.990     0.227  92
     4.000     5.000     1.990     0.227  92
     2.800     4.000     1.990     0.227  92
     3.000     7.000     0.455     0.227  14
     3.300     6.000     0.455     0.227  14
     5.300     9.000     0.455     0.227  14
     3.200     7.000     0.455     0.227  14
     3.600     6.000     0.455     0.227  14
     4.500     8.000     0.455     0.227  14
     1.400     5.000     0.455     0.227  14
     2.300     6.000     0.455     0.227  14
     2.800     6.000     0.455     0.227  14
     4.500     8.000     0.455     0.227  14
     3.900     7.000     0.455     0.227  14
     4.500     7.000     0.455     0.227  14
     3.100     7.000     0.455     0.227  14
     4.500     7.000     0.455     0.227  14
     2.300     6.000     0.455     0.227  14
     6.500     8.000     0.455     0.227  14
     3.100     6.000     0.455     0.227  14
     4.800     6.000     1.130     0.221  57
     6.700     8.000     1.130     0.221  57
     2.800     6.000     1.130     0.221  57
     4.900     7.000     1.130     0.221  57
     5.400     7.000     1.130     0.221  57
     3.900     6.000     1.130     0.221  57
     2.100     5.000     1.130     0.221  57
     3.100     5.000     1.130     0.221  57
     3.500     5.000     1.130     0.221  57
     2.100     6.000     1.130     0.221  57
     5.000     5.000     1.130     0.221  57
     4.800     7.000     1.130     0.221  57
     2.200     4.000     1.130     0.221  57
     5.100     7.000     1.130     0.221  57
     1.200     2.000     1.130     0.221  57
     4.900     7.000     1.130     0.221  57
     4.800     8.000     1.130     0.221  57
     3.000     5.000     1.130     0.221  57
     4.000     6.000     2.216     0.221  76
     4.500     5.000     2.216     0.221  76
     3.500     5.000     2.216     0.221  76
     5.200     5.000     2.216     0.221  76
     5.500     6.000     2.216     0.221  76
     5.000     5.000     2.216     0.221  76
     5.100     6.000     2.216     0.221  76
     3.800     3.000     2.216     0.221  76
     6.000     5.000     2.216     0.221  76
     4.000     5.000     2.216     0.221  76
     3.200     5.000     2.216     0.221  76
     6.100     5.000     2.216     0.221  76
     4.500     5.000     2.216     0.221  76
     3.600     4.000     2.216     0.221  76
     5.200     5.000     2.216     0.221  76
     4.800     5.000     2.216     0.221  76
     3.900     4.000     2.216     0.221  76
     4.400     4.000     2.216     0.221  76
     3.700     5.000     2.501     0.221  78
     5.400     6.000     2.501     0.221  78
     5.600     4.000     2.501     0.221  78
     5.600     7.000     2.501     0.221  78
     3.800     5.000     2.501     0.221  78
     6.400     5.000     2.501     0.221  78
     4.400     6.000     2.501     0.221  78
     7.100     6.000     2.501     0.221  78
     4.100     5.000     2.501     0.221  78
     3.900     3.000     2.501     0.221  78
     3.900     4.000     2.501     0.221  78
     5.300     6.000     2.501     0.221  78
     5.200     3.000     2.501     0.221  78
     5.400     7.000     2.501     0.221  78
     5.300     6.000     2.501     0.221  78
     3.700     4.000     2.501     0.221  78
     4.900     3.000     2.501     0.221  78
     6.000     7.000     2.501     0.221  78
     5.700     4.000     3.533     0.221  83
     6.300     6.000     3.533     0.221  83
     6.100     5.000     3.533     0.221  83
     5.700     6.000     3.533     0.221  83
     7.000     7.000     3.533     0.221  83
     5.400     5.000     3.533     0.221  83
     7.600     7.000     3.533     0.221  83
     6.400     3.000     3.533     0.221  83
     5.900     5.000     3.533     0.221  83
     4.500     5.000     3.533     0.221  83
     6.000     4.000     3.533     0.221  83
     7.100     6.000     3.533     0.221  83
     6.200     5.000     3.533     0.221  83
     6.700     4.000     3.533     0.221  83
     5.000     4.000     3.533     0.221  83
     7.600     6.000     3.533     0.221  83
     5.300     7.000     3.533     0.221  83
     5.900     5.000     3.533     0.221  83
     4.500     4.000     2.456     0.221  89
     5.800     7.000     2.456     0.221  89
     5.700     5.000     2.456     0.221  89
     5.000     5.000     2.456     0.221  89
     5.500     6.000     2.456     0.221  89
     6.900     5.000     2.456     0.221  89
     5.700     5.000     2.456     0.221  89
     6.200     5.000     2.456     0.221  89
     4.000     4.000     2.456     0.221  89
     3.400     5.000     2.456     0.221  89
     6.800     7.000     2.456     0.221  89
     6.000     6.000     2.456     0.221  89
     5.400     6.000     2.456     0.221  89
     2.000     4.000     2.456     0.221  89
     3.200     5.000     2.456     0.221  89
     4.900     5.000     2.456     0.221  89
     5.200     5.000     2.456     0.221  89
     4.100     6.000     2.456     0.221  89
     4.600     7.000     2.518     0.221  91
     5.000     4.000     2.518     0.221  91
     5.700     3.000     2.518     0.221  91
     4.000     5.000     2.518     0.221  91
     4.900     5.000     2.518     0.221  91
     4.000     4.000     2.518     0.221  91
     7.700     7.000     2.518     0.221  91
     3.800     4.000     2.518     0.221  91
     6.100     5.000     2.518     0.221  91
     4.000     5.000     2.518     0.221  91
     5.900     6.000     2.518     0.221  91
     5.100     5.000     2.518     0.221  91
     3.500     4.000     2.518     0.221  91
     7.100     7.000     2.518     0.221  91
     5.200     4.000     2.518     0.221  91
     4.800     5.000     2.518     0.221  91
     4.200     7.000     2.518     0.221  91
     5.400     7.000     2.518     0.221  91
     5.000     5.000     3.476     0.221  69
     5.400     5.000     3.476     0.221  69
     5.300     4.000     3.476     0.221  69
     6.600     3.000     3.476     0.221  69
     5.900     6.000     3.476     0.221  69
     4.100     5.000     3.476     0.221  69
     5.600     3.000     3.476     0.221  69
     5.900     5.000     3.476     0.221  69
     4.700     4.000     3.476     0.221  69
     6.200     5.000     3.476     0.221  69
     4.700     3.000     3.476     0.221  69
     4.900     3.000     3.476     0.221  69
     5.300     4.000     3.476     0.221  69
     6.600     5.000     3.476     0.221  69
     5.100     5.000     3.476     0.221  69
     7.500     5.000     3.476     0.221  69
     7.100     5.000     3.476     0.221  69
     7.100     6.000     3.476     0.221  69
     4.200     5.000     2.178     0.221   3
     6.000     5.000     2.178     0.221   3
     4.600     4.000     2.178     0.221   3
     4.900     4.000     2.178     0.221   3
     4.700     6.000     2.178     0.221   3
     4.800     5.000     2.178     0.221   3
     2.800     5.000     2.178     0.221   3
     6.700     7.000     2.178     0.221   3
     4.900     4.000     2.178     0.221   3
     6.300     7.000     2.178     0.221   3
     5.600     6.000     2.178     0.221   3
     3.100     4.000     2.178     0.221   3
     3.500     5.000     2.178     0.221   3
     4.700     4.000     2.178     0.221   3
     4.300     6.000     2.178     0.221   3
     4.900     7.000     2.178     0.221   3
     5.900     6.000     2.178     0.221   3
     2.600     4.000     2.178     0.221   3
     3.400     5.000     1.807     0.215  24
     2.700     4.000     1.807     0.215  24
     3.800     5.000     1.807     0.215  24
     3.700     5.000     1.807     0.215  24
     7.300     7.000     1.807     0.215  24
     6.600     7.000     1.807     0.215  24
     3.000     7.000     1.807     0.215  24
     5.200     6.000     1.807     0.215  24
     4.700     5.000     1.807     0.215  24
     6.200     6.000     1.807     0.215  24
     4.500     7.000     1.807     0.215  24
     3.300     6.000     1.807     0.215  24
     3.900     6.000     1.807     0.215  24
     3.400     5.000     1.807     0.215  24
     4.100     5.000     1.807     0.215  24
     5.300     7.000     1.807     0.215  24
     5.600     5.000     1.807     0.215  24
     5.300     5.000     1.807     0.215  24
     4.500     6.000     1.807     0.215  24
     6.200     3.000     3.569     0.215  61
     5.900     6.000     3.569     0.215  61
     5.600     4.000     3.569     0.215  61
     4.800     3.000     3.569     0.215  61
     5.500     4.000     3.569     0.215  61
     5.500     5.000     3.569     0.215  61
     4.400     4.000     3.569     0.215  61
     7.100     6.000     3.569     0.215  61
     4.300     4.000     3.569     0.215  61
     6.300     4.000     3.569     0.215  61
     8.200     5.000     3.569     0.215  61
     4.400     3.000     3.569     0.215  61
     7.500     6.000     3.569     0.215  61
     5.300     5.000     3.569     0.215  61
     5.900     4.000     3.569     0.215  61
     6.400     5.000     3.569     0.215  61
     5.700     4.000     3.569     0.215  61
     5.100     4.000     3.569     0.215  61
     5.700     5.000     3.569     0.215  61
     6.300     2.000     4.814     0.215  64
     6.900     4.000     4.814     0.215  64
     5.600     4.000     4.814     0.215  64
     8.800     5.000     4.814     0.215  64
     5.700     3.000     4.814     0.215  64
     8.200     3.000     4.814     0.215  64
     8.100     5.000     4.814     0.215  64
     6.600     5.000     4.814     0.215  64
     6.900     6.000     4.814     0.215  64
     5.700     6.000     4.814     0.215  64
     8.800     5.000     4.814     0.215  64
     7.600     2.000     4.814     0.215  64
     9.100     7.000     4.814     0.215  64
     7.700     5.000     4.814     0.215  64
     6.000     5.000     4.814     0.215  64
     7.400     5.000     4.814     0.215  64
     5.600     3.000     4.814     0.215  64
     8.900     6.000     4.814     0.215  64
     6.400     6.000     4.814     0.215  64
     4.900     6.000     1.858     0.215  31
     5.700     6.000     1.858     0.215  31
     5.200     6.000     1.858     0.215  31
     7.300     6.000     1.858     0.215  31
     3.500     5.000     1.858     0.215  31
     4.000     5.000     1.858     0.215  31
     5.800     6.000     1.858     0.215  31
     5.800     5.000     1.858     0.215  31
     4.400     5.000     1.858     0.215  31
     4.600     6.000     1.858     0.215  31
     4.200     5.000     1.858     0.215  31
     1.500     3.000     1.858     0.215  31
     2.900     4.000     1.858     0.215  31
     3.200     4.000     1.858     0.215  31
     1.800     4.000     1.858     0.215  31
     5.500     6.000     1.858     0.215  31
     0.400     3.000     1.858     0.215  31
     5.400     6.000     1.858     0.215  31
     5.100     5.000     1.858     0.215  31
     5.000     6.000     1.462     0.215  41
     3.400     3.000     1.462     0.215  41
     2.500     5.000     1.462     0.215  41
     5.000     5.000     1.462     0.215  41
     3.800     6.000     1.462     0.215  41
     3.400     5.000     1.462     0.215  41
     3.000     5.000     1.462     0.215  41
     4.400     5.000     1.462     0.215  41
     3.600     5.000     1.462     0.215  41
     4.200     4.000     1.462     0.215  41
     5.300     6.000     1.462     0.215  41
     2.900     5.000     1.462     0.215  41
     2.800     5.000     1.462     0.215  41
     3.700     6.000     1.462     0.215  41
     4.200     5.000     1.462     0.215  41
     3.200     4.000     1.462     0.215  41
     3.600     3.000     1.462     0.215  41
     4.100     5.000     1.462     0.215  41
     3.200     4.000     1.462     0.215  41
     7.200     7.000     3.750     0.215  33
     8.700     7.000     3.750     0.215  33
     5.400     7.000     3.750     0.215  33
     9.200     8.000     3.750     0.215  33
     7.000     6.000     3.750     0.215  33
     6.400     7.000     3.750     0.215  33
     9.500     8.000     3.750     0.215  33
     8.100     7.000     3.750     0.215  33
     6.000     8.000     3.750     0.215  33
     7.000     8.000     3.750     0.215  33
     8.100     9.000     3.750     0.215  33
     7.400     6.000     3.750     0.215  33
     8.400     7.000     3.750     0.215  33
     4.700     6.000     3.750     0.215  33
     7.400     7.000     3.750     0.215  33
     5.700     7.000     3.750     0.215  33
     8.000     7.000     3.750     0.215  33
     8.800     9.000     3.750     0.215  33
     6.200     6.000     3.750     0.215  33
     4.200     5.000     2.247     0.215  44
     6.700     6.000     2.247     0.215  44
     6.000     6.000     2.247     0.215  44
     6.000     6.000     2.247     0.215  44
     4.000     5.000     2.247     0.215  44
     5.100     5.000     2.247     0.215  44
     4.900     4.000     2.247     0.215  44
     3.900     5.000     2.247     0.215  44
     4.500     6.000     2.247     0.215  44
     3.300     4.000     2.247     0.215  44
     4.300     6.000     2.247     0.215  44
     6.400     8.000     2.247     0.215  44
     5.200     5.000     2.247     0.215  44
     6.200     7.000     2.247     0.215  44
     5.700     7.000     2.247     0.215  44
     3.600     5.000     2.247     0.215  44
     5.100     6.000     2.247     0.215  44
     5.100     5.000     2.247     0.215  44
     3.700     5.000     2.247     0.215  44
     4.300     6.000     3.202     0.215  45
     7.900     6.000     3.202     0.215  45
     4.800     5.000     3.202     0.215  45
     7.700     7.000     3.202     0.215  45
     6.300     6.000     3.202     0.215  45
     4.900     4.000     3.202     0.215  45
     5.200     5.000     3.202     0.215  45
     7.900     3.000     3.202     0.215  45
     6.200     6.000     3.202     0.215  45
     6.000     6.000     3.202     0.215  45
     4.800     5.000     3.202     0.215  45
     6.200     5.000     3.202     0.215  45
     5.600     4.000     3.202     0.215  45
     5.100     6.000     3.202     0.215  45
     4.500     4.000     3.202     0.215  45
     5.500     5.000     3.202     0.215  45
     7.100     6.000     3.202     0.215  45
     4.800     5.000     3.202     0.215  45
     4.900     5.000     3.202     0.215  45
     6.000     8.000     1.655     0.215  77
     5.300     7.000     1.655     0.215  77
     5.500     6.000     1.655     0.215  77
     6.100     7.000     1.655     0.215  77
     6.200     7.000     1.655     0.215  77
     2.900     5.000     1.655     0.215  77
     5.600     6.000     1.655     0.215  77
     4.300     5.000     1.655     0.215  77
     6.500     7.000     1.655     0.215  77
     4.000     6.000     1.655     0.215  77
     3.000     5.000     1.655     0.215  77
     4.500     6.000     1.655     0.215  77
     3.900     7.000     1.655     0.215  77
     3.800     7.000     1.655     0.215  77
     2.500     5.000     1.655     0.215  77
     3.200     6.000     1.655     0.215  77
     4.300     6.000     1.655     0.215  77
     6.700     7.000     1.655     0.215  77
     4.500     7.000     1.655     0.215  77
     6.300     6.000     2.825     0.215  36
     3.900     4.000     2.825     0.215  36
     4.000     5.000     2.825     0.215  36
     3.200     4.000     2.825     0.215  36
     4.200     6.000     2.825     0.215  36
     5.000     3.000     2.825     0.215  36
     5.300     3.000     2.825     0.215  36
     5.300     4.000     2.825     0.215  36
     5.700     6.000     2.825     0.215  36
     5.200     4.000     2.825     0.215  36
     5.000     3.000     2.825     0.215  36
     3.900     5.000     2.825     0.215  36
     5.400     3.000     2.825     0.215  36
     7.400     4.000     2.825     0.215  36
     4.300     7.000     2.825     0.215  36
     6.700     6.000     2.825     0.215  36
     4.400     5.000     2.825     0.215  36
     5.300     4.000     2.825     0.215  36
     5.300     4.000     2.825     0.215  36
     5.800     6.000     1.458     0.215  48
     1.800     4.000     1.458     0.215  48
     5.500     7.000     1.458     0.215  48
     2.100     5.000     1.458     0.215  48
     3.600     6.000     1.458     0.215  48
     1.900     6.000     1.458     0.215  48
     4.400     4.000     1.458     0.215  48
     5.100     8.000     1.458     0.215  48
     2.500     4.000     1.458     0.215  48
     2.600     5.000     1.458     0.215  48
     3.600     5.000     1.458     0.215  48
     3.400     5.000     1.458     0.215  48
     6.100     6.000     1.458     0.215  48
     7.400     8.000     1.458     0.215  48
     5.200     7.000     1.458     0.215  48
     4.500     6.000     1.458     0.215  48
     5.300     6.000     1.458     0.215  48
     4.000     5.000     1.458     0.215  48
     4.200     5.000     1.458     0.215  48
     6.800     3.000     4.278     0.215  53
     7.200     5.000     4.278     0.215  53
     6.200     4.000     4.278     0.215  53
     7.500     5.000     4.278     0.215  53
     7.100     4.000     4.278     0.215  53
     6.700     5.000     4.278     0.215  53
     7.000     7.000     4.278     0.215  53
     6.500     5.000     4.278     0.215  53
     8.400     6.000     4.278     0.215  53
     6.200     4.000     4.278     0.215  53
     5.300     1.000     4.278     0.215  53
     5.300     4.000     4.278     0.215  53
     5.500     4.000     4.278     0.215  53
     7.400     5.000     4.278     0.215  53
     6.900     5.000     4.278     0.215  53
     7.500     6.000     4.278     0.215  53
     6.800     6.000     4.278     0.215  53
     5.100     5.000     4.278     0.215  53
     6.600     4.000     4.278     0.215  53
     6.000     4.000     2.714     0.215  54
     4.700     6.000     2.714     0.215  54
     5.600     5.000     2.714     0.215  54
     3.600     5.000     2.714     0.215  54
     3.400     6.000     2.714     0.215  54
     4.700     4.000     2.714     0.215  54
     6.600     5.000     2.714     0.215  54
     4.600     5.000     2.714     0.215  54
     4.500     7.000     2.714     0.215  54
     5.500     4.000     2.714     0.215  54
     5.300     5.000     2.714     0.215  54
     5.400     6.000     2.714     0.215  54
     4.800     5.000     2.714     0.215  54
     5.600     5.000     2.714     0.215  54
     6.000     6.000     2.714     0.215  54
     6.800     6.000     2.714     0.215  54
     3.800     4.000     2.714     0.215  54
     6.700     6.000     2.714     0.215  54
     5.800     4.000     2.714     0.215  54
     4.900     5.000     2.377     0.215  56
     2.400     4.000     2.377     0.215  56
     4.400     6.000     2.377     0.215  56
     3.400     4.000     2.377     0.215  56
     3.900     6.000     2.377     0.215  56
     4.400     5.000     2.377     0.215  56
     6.100     5.000     2.377     0.215  56
     3.900     3.000     2.377     0.215  56
     6.300     6.000     2.377     0.215  56
     4.900     4.000     2.377     0.215  56
     5.900     6.000     2.377     0.215  56
     6.000     5.000     2.377     0.215  56
     6.500     5.000     2.377     0.215  56
     4.000     5.000     2.377     0.215  56
     4.000     4.000     2.377     0.215  56
     5.700     4.000     2.377     0.215  56
     3.600     6.000     2.377     0.215  56
     3.900     5.000     2.377     0.215  56
     6.000     5.000     2.377     0.215  56
     4.600     5.000     2.737     0.215  37
     6.900     5.000     2.737     0.215  37
     6.400     6.000     2.737     0.215  37
     6.700     6.000     2.737     0.215  37
     4.100     5.000     2.737     0.215  37
     4.600     6.000     2.737     0.215  37
     5.300     7.000     2.737     0.215  37
     7.100     5.000     2.737     0.215  37
     6.000     6.000     2.737     0.215  37
     4.000     6.000     2.737     0.215  37
     4.900     4.000     2.737     0.215  37
     4.100     4.000     2.737     0.215  37
     4.400     4.000     2.737     0.215  37
     4.800     5.000     2.737     0.215  37
     4.500     5.000     2.737     0.215  37
     3.600     4.000     2.737     0.215  37
     5.700     6.000     2.737     0.215  37
     6.800     7.000     2.737     0.215  37
     7.300     6.000     2.737     0.215  37
     4.100     4.000     1.938     0.210   6
     5.800     6.000     1.938     0.210   6
     4.200     5.000     1.938     0.210   6
     3.900     5.000     1.938     0.210   6
     5.000     4.000     1.938     0.210   6
     4.400     4.000     1.938     0.210   6
     4.300     6.000     1.938     0.210   6
     3.300     5.000     1.938     0.210   6
     3.100     4.000     1.938     0.210   6
     6.400     7.000     1.938     0.210   6
     3.500     5.000     1.938     0.210   6
     5.900     6.000     1.938     0.210   6
     4.200     5.000     1.938     0.210   6
     3.500     3.000     1.938     0.210   6
     4.600     4.000     1.938     0.210   6
     5.100     6.000     1.938     0.210   6
     4.200     5.000     1.938     0.210   6
     4.900     7.000     1.938     0.210   6
     3.600     5.000     1.938     0.210   6
     2.700     4.000     1.938     0.210   6
     5.700     4.000     3.700     0.210  58
     6.500     6.000     3.700     0.210  58
     6.400     5.000     3.700     0.210  58
     8.100     6.000     3.700     0.210  58
     5.100     6.000     3.700     0.210  58
     4.100     3.000     3.700     0.210  58
     6.300     6.000     3.700     0.210  58
     5.200     3.000     3.700     0.210  58
     7.000     4.000     3.700     0.210  58
     5.600     5.000     3.700     0.210  58
     6.500     6.000     3.700     0.210  58
     4.000     2.000     3.700     0.210  58
     7.000     6.000     3.700     0.210  58
     4.500     4.000     3.700     0.210  58
     6.700     5.000     3.700     0.210  58
     7.500     5.000     3.700     0.210  58
     7.000     4.000     3.700     0.210  58
     7.000     5.000     3.700     0.210  58
     5.700     5.000     3.700     0.210  58
     4.600     3.000     3.700     0.210  58
     7.100     8.000     3.207     0.210  19
     5.400     4.000     3.207     0.210  19
     6.200     5.000     3.207     0.210  19
     7.100     5.000     3.207     0.210  19
     4.400     5.000     3.207     0.210  19
     3.200     3.000     3.207     0.210  19
     5.600     5.000     3.207     0.210  19
     6.200     4.000     3.207     0.210  19
     4.500     5.000     3.207     0.210  19
     5.900     4.000     3.207     0.210  19
     5.900     6.000     3.207     0.210  19
     3.700     4.000     3.207     0.210  19
     7.100     6.000     3.207     0.210  19
     5.600     5.000     3.207     0.210  19
